SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,DEPT_CODE,DEPT_DIVISION,ADDRESS,NEIGHBORHOOD,ZIPCODE,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD
SR25032687,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7150 PADDOCK RD,ROSELAWN,45237.0,INTERNET,2025 Mar 10 12:00:00 AM,11:31 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:33 AM,2025 Mar 12 12:00:00 AM,2:33 AM,36,3/11/2025,2025 Mar 22 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"7,150",,PADDOCK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,4.0,99,,39.19350923,-84.47426285,3/10/2025,ROSELAWN
SR25033164,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5181 LESTER RD,OAKLEY,45212.0,RADIO,2025 Mar 11 12:00:00 AM,10:48 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:50 AM,2025 Mar 11 12:00:00 AM,10:50 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"5,181",,LESTER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.16810248,-84.43256493,3/11/2025,OAKLEY
SR25033154,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1308 CALIFORNIA AV,BOND HILL,45237.0,RADIO,2025 Mar 11 12:00:00 AM,10:21 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:23 AM,2025 Mar 11 12:00:00 AM,10:23 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"1,308",,CALIFORNIA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.17626825,-84.47521453,3/11/2025,BOND HILL
SR25033486,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7273 BROOKCREST DR,ROSELAWN,45237.0,INTERNET,2025 Mar 11 12:00:00 AM,10:29 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:26 AM,2025 Mar 12 12:00:00 AM,2:26 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,TUESDAY,TUE24,2,Y,0,,,"7,273",,BROOKCREST DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,10,4.0,99,,39.19476493,-84.45899509,3/11/2025,ROSELAWN
SR25033364,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,206 I-75 NB EXWY,CAMP WASHINGTON,45214.0,INTERNET,2025 Mar 11 12:00:00 AM,3:37 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:56 AM,2025 Mar 12 12:00:00 AM,5:56 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,206,,I-75 NB EXWY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.12444509,-84.53461435,3/11/2025,CAMP WASHINGTON
SR25033128,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,640 ELSINORE PL,WALNUT HILLS,45202.0,RADIO,2025 Mar 11 12:00:00 AM,9:55 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:07 AM,2025 Mar 11 12:00:00 AM,10:07 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,640,,ELSINORE PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,6,2.0,97,,39.1133367,-84.50018612,3/11/2025,WALNUT HILLS
SR25033263,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5109 WINTON RD,COLLEGE HILL,45232.0,INTERNET,2025 Mar 11 12:00:00 AM,1:00 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:44 AM,2025 Mar 12 12:00:00 AM,2:44 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,"5,109",,WINTON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,18,4.0,99,,39.18511431,-84.5239566,3/11/2025,SPRING GROVE - WINTON HILLS
SR25033030,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4605 MARBURG AV,OAKLEY,45209.0,INTERNET,2025 Mar 11 12:00:00 AM,5:49 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:15 AM,2025 Mar 11 12:00:00 AM,10:15 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"4,605",,MARBURG AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.15920394,-84.42550164,3/11/2025,OAKLEY
SR25033457,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3727 CASS AV,SOUTH CUMMINSVILLE,45223.0,INTERNET,2025 Mar 11 12:00:00 AM,6:43 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:34 AM,2025 Mar 12 12:00:00 AM,5:34 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,THURSDAY,THU13,3,Y,0,,,"3,727",,CASS AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.15562767,-84.55436739,3/11/2025,SOUTH CUMMINSVILLE
SR25033088,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2466 GRANDIN RD,HYDE PARK,45208.0,RADIO,2025 Mar 11 12:00:00 AM,9:05 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,9:10 AM,2025 Mar 11 12:00:00 AM,9:10 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,WEDNESDAY,WED05,3,Y,0,,,"2,466",,GRANDIN RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,2.0,97,,39.128201,-84.44803321,3/11/2025,HYDE PARK
SR25033281,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2922 FERGUSON RD,WESTWOOD,45238.0,RADIO,2025 Mar 11 12:00:00 AM,1:29 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,1:41 PM,2025 Mar 11 12:00:00 AM,1:41 PM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,THURSDAY,THU05,2,Y,0,,,"2,922",,FERGUSON RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,20,3.0,98,,39.13583489,-84.59987614,3/11/2025,WESTWOOD
SR25033248,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3355 QUEEN CITY AV,WESTWOOD,45238.0,RADIO,2025 Mar 11 12:00:00 AM,12:38 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,12:41 PM,2025 Mar 11 12:00:00 AM,12:41 PM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,THURSDAY,THU05,2,Y,0,,,"3,355",,QUEEN CITY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,19,3.0,98,,39.14034901,-84.61157147,3/11/2025,WESTWOOD
SR25033162,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1441 WESTERN AV,QUEENSGATE,45214.0,INTERNET,2025 Mar 11 12:00:00 AM,10:44 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:36 AM,2025 Mar 12 12:00:00 AM,2:36 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,441",,WESTERN AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.11136311,-84.5331114,3/11/2025,WEST END
SR25033144,CPROM,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2015 HIGHLAND AV,MT. AUBURN,45219.0,311 CALL,2025 Mar 11 12:00:00 AM,10:10 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,9:52 AM,2025 Mar 12 12:00:00 AM,9:52 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,MON26,2,Y,0,,,"2,015",,HIGHLAND AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,1.0,2,,39.11844263,-84.50413182,3/11/2025,MOUNT AUBURN
SR25033175,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2202 RAVINE ST,CUF,45219.0,RADIO,2025 Mar 11 12:00:00 AM,10:54 AM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 11 12:00:00 AM,10:56 AM,2025 Mar 11 12:00:00 AM,10:56 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,MON22,2,Y,0,,,"2,202",,RAVINE ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.12323565,-84.52573674,3/11/2025,CUF
SR25033233,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2434 HIGHLAND AV,MT. AUBURN,45219.0,INTERNET,2025 Mar 11 12:00:00 AM,12:20 PM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,5:41 AM,2025 Mar 13 12:00:00 AM,5:41 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,MON30,2,Y,0,,,"2,434",,HIGHLAND AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.12599491,-84.50350437,3/11/2025,MOUNT AUBURN
SR25033211,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,235 W MITCHELL AV,SPRING GROVE VILLAGE,45232.0,311 CALL,2025 Mar 11 12:00:00 AM,11:54 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,1:33 AM,2025 Mar 12 12:00:00 AM,1:33 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,235,W,MITCHELL AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.16406983,-84.51128902,3/11/2025,SPRING GROVE VILLAGE
SR25033473,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5963 LESTER RD,PLEASANT RIDGE,45213.0,INTERNET,2025 Mar 11 12:00:00 AM,7:26 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:43 AM,2025 Mar 12 12:00:00 AM,2:43 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,TUESDAY,TUE25,2,Y,0,,,"5,963",,LESTER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.17958877,-84.43182227,3/11/2025,PLEASANT RIDGE
SR25033064,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1306 AVON DR,NORTH AVONDALE - PADDOCK HILLS,45229.0,311 CALL,2025 Mar 11 12:00:00 AM,8:25 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:56 AM,2025 Mar 12 12:00:00 AM,2:56 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,TUESDAY,TUE13,1,Y,0,,,"1,306",,AVON DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.16537488,-84.47498246,3/11/2025,PADDOCK HILLS
SR25033103,PJAMISON,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2621 HIGHLAND AV,CORRYVILLE,45219.0,311 CALL,2025 Mar 11 12:00:00 AM,9:21 AM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,2:47 PM,2025 Mar 13 12:00:00 AM,2:47 PM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,621",,HIGHLAND AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,4.0,99,,39.12932829,-84.50338426,3/11/2025,CORRYVILLE
SR25033255,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7524 RIVER RD,SAYLER PARK,45233.0,311 CALL,2025 Mar 11 12:00:00 AM,12:48 PM,2025 Mar 11 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,12:08 PM,2025 Mar 13 12:00:00 AM,12:08 PM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,Y,MSD,"7,524",,RIVER RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.13115983,-84.70766881,3/11/2025,SAYLER PARK
SR25033279,ZGALLION,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,798 W 6TH ST,QUEENSGATE,45203.0,311 CALL,2025 Mar 11 12:00:00 AM,1:27 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,1:05 PM,2025 Mar 12 12:00:00 AM,1:05 PM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,798,W,6TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,13,1.0,2,,39.10029481,-84.52765262,3/11/2025,QUEENSGATE
SR25033394,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2257 SPRING GROVE AV,QUEENSGATE,45214.0,INTERNET,2025 Mar 11 12:00:00 AM,4:34 PM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,4:00 AM,2025 Mar 13 12:00:00 AM,4:00 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,257",,SPRING GROVE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,1.0,2,,39.12453624,-84.536461,3/11/2025,WEST END
SR25033456,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3446 DELTA AV,HYDE PARK,45208.0,INTERNET,2025 Mar 11 12:00:00 AM,6:43 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:57 AM,2025 Mar 12 12:00:00 AM,2:57 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,446",,DELTA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.13792161,-84.42674549,3/11/2025,HYDE PARK
SR25033230,CPROM,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3440 CARDIFF AV,OAKLEY,45209.0,311 CALL,2025 Mar 11 12:00:00 AM,12:19 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:32 AM,2025 Mar 12 12:00:00 AM,5:32 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,WEDNESDAY,WED25,1,Y,0,,,"3,440",,CARDIFF AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15506436,-84.4210885,3/11/2025,OAKLEY
SR25033454,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4640 PHYLLIS LN,LINWOOD,45226.0,INTERNET,2025 Mar 11 12:00:00 AM,6:41 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:46 AM,2025 Mar 12 12:00:00 AM,3:46 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"4,640",,PHYLLIS LN,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.12034113,-84.41856057,3/11/2025,LINWOOD
SR25033238,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5221 RAVENNA ST,MADISONVILLE,45227.0,RADIO,2025 Mar 11 12:00:00 AM,12:28 PM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,3:59 AM,2025 Mar 13 12:00:00 AM,3:59 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"5,221",,RAVENNA ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.16341482,-84.3942665,3/11/2025,MADISONVILLE
SR25033141,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1330 W 7TH ST,QUEENSGATE,45203.0,INTERNET,2025 Mar 11 12:00:00 AM,10:04 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,1:02 PM,2025 Mar 12 12:00:00 AM,1:02 PM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,330",W,7TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,1.0,2,,39.10349374,-84.53942243,3/11/2025,QUEENSGATE
SR25033259,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7106 FAIRPARK AV,CARTHAGE,45216.0,INTERNET,2025 Mar 11 12:00:00 AM,12:53 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:59 AM,2025 Mar 12 12:00:00 AM,2:59 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,TUESDAY,TUE17,1,Y,0,,,"7,106",,FAIRPARK AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.19538083,-84.48046709,3/11/2025,CARTHAGE
SR25033260,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7114 FAIRPARK AV,CARTHAGE,45216.0,INTERNET,2025 Mar 11 12:00:00 AM,12:56 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,2:59 AM,2025 Mar 12 12:00:00 AM,2:59 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,TUESDAY,TUE17,1,Y,0,,,"7,114",,FAIRPARK AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.19562446,-84.48019161,3/11/2025,CARTHAGE
SR25033439,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3408 DUCK CREEK RD,OAKLEY,45213.0,INTERNET,2025 Mar 11 12:00:00 AM,6:16 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:33 AM,2025 Mar 12 12:00:00 AM,5:33 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,408",,DUCK CREEK RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.16465151,-84.42142463,3/11/2025,OAKLEY
SR25033435,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1298 SHERMAN AV,QUEENSGATE,45214.0,INTERNET,2025 Mar 11 12:00:00 AM,6:10 PM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:23 AM,2025 Mar 12 12:00:00 AM,3:23 AM,36,3/13/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"1,298",,SHERMAN AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,50,1.0,2,,39.11554474,-84.53755088,3/11/2025,WEST END
SR25033112,DBENNETT,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2545 RANCHVALE DR,MT. WASHINGTON,45230.0,311 CALL,2025 Mar 11 12:00:00 AM,9:32 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:25 AM,2025 Mar 12 12:00:00 AM,3:25 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,WEDNESDAY,WED11,2,Y,0,,,"2,545",,RANCHVALE DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.10334507,-84.39095359,3/11/2025,MOUNT WASHINGTON
SR25033110,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1028 DEPOT ST,LOWER PRICE HILL,45204.0,311 CALL,2025 Mar 11 12:00:00 AM,9:31 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,1:04 PM,2025 Mar 12 12:00:00 AM,1:04 PM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,028",,DEPOT ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.1084813,-84.55123845,3/11/2025,LOWER PRICE HILL
SR25033161,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4605 MARBURG AV,OAKLEY,45209.0,311 CALL,2025 Mar 11 12:00:00 AM,10:28 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:41 AM,2025 Mar 12 12:00:00 AM,5:41 AM,36,3/12/2025,2025 Mar 23 12:00:00 AM,12,,,,,,,,,Y,0,,,"4,605",,MARBURG AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.15920394,-84.42550164,3/11/2025,OAKLEY
SR25033523,JPRESNELL,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2616 ESSEX PL,AVONDALE,45206.0,RADIO,2025 Mar 12 12:00:00 AM,5:48 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,5:59 AM,2025 Mar 12 12:00:00 AM,5:59 AM,36,3/13/2025,2025 Mar 24 12:00:00 AM,12,,,,,,,,,Y,0,,,"2,616",,ESSEX PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,,0,,39.12822615,-84.49818375,3/12/2025,WALNUT HILLS
SR25033642,KCLAY,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1434 TEAKWOOD AV,COLLEGE HILL,45224.0,311 CALL,2025 Mar 12 12:00:00 AM,10:31 AM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,2:16 AM,2025 Mar 13 12:00:00 AM,2:16 AM,36,3/13/2025,2025 Mar 24 12:00:00 AM,12,,,,,,,,,Y,0,Y,DOTE,"1,434",,TEAKWOOD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.20682836,-84.54251804,3/12/2025,COLLEGE HILL
SR25033502,JPRESNELL,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7620 ANTHONY WAYNE AV,CARTHAGE,45216.0,RADIO,2025 Mar 12 12:00:00 AM,2:41 AM,2025 Mar 12 12:00:00 AM,CLOSED,CLOSED,2025 Mar 12 12:00:00 AM,3:39 AM,2025 Mar 12 12:00:00 AM,3:39 AM,36,3/13/2025,2025 Mar 24 12:00:00 AM,12,,,,,,,,,Y,0,,,"7,620",,ANTHONY WAYNE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.19965352,-84.47372962,3/12/2025,CARTHAGE
SR25033902,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1309 CEDAR AV,COLLEGE HILL,45224.0,INTERNET,2025 Mar 12 12:00:00 AM,3:46 PM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,2:38 AM,2025 Mar 13 12:00:00 AM,2:38 AM,36,3/14/2025,2025 Mar 24 12:00:00 AM,12,,,,,,THURSDAY,THU23,1,Y,0,,,"1,309",,CEDAR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.1979634,-84.5414132,3/12/2025,COLLEGE HILL
SR25033961,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3267 ERIE AV,HYDE PARK,45208.0,INTERNET,2025 Mar 12 12:00:00 AM,5:38 PM,2025 Mar 13 12:00:00 AM,CLOSED,CLOSED,2025 Mar 13 12:00:00 AM,5:01 AM,2025 Mar 13 12:00:00 AM,5:01 AM,36,3/14/2025,2025 Mar 24 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"3,267",,ERIE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.14024488,-84.42443581,3/12/2025,HYDE PARK
